ENSG	rep_01|CDS	rep_01|5utr	rep_01|3utr	rep_01|5utr|3utr	rep_01|intron	rep_01|intergenic	rep_01|noncoding_exon	rep_01|noncoding_intron
ENSG00000196743.4	NaN|0.00000	NaN|0.00000	-2.7681|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000260661.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000133597.5	-1.1831|0.00000	NaN|0.20204	NaN|0.00000	NaN|0.00000	-0.3758|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000110944.4	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000088002.7	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000234585.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.1831|0.00000	-1.7227|0.00000
ENSG00000207751.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000164049.10	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000175305.12	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000211575.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000185013.12	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.4311|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000250349.3	-1.5051|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.2436|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000214199.3	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.20204	NaN|0.00000
ENSG00000200728.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000106012.13	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	1.1598|4.95444	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000215237.5	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000100077.10	NaN|0.00000	NaN|0.33754	-2.0576|0.00000	NaN|0.00000	-0.4512|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000232528.3	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-1.1007|0.00000
ENSG00000146648.11	0.0799|0.03019	NaN|0.00000	-1.6977|0.00000	NaN|0.00000	0.0103|0.01067	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000262814.2	-0.0387|0.00000	NaN|0.00000	0.3314|0.38062	NaN|0.00000	0.7498|1.71888	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000168090.5	0.2039|0.07534	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.3574|0.18113	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000156587.11	NaN|0.20204	NaN|0.00000	NaN|0.20204	NaN|0.00000	NaN|0.24294	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000179041.2	-1.7681|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000122335.9	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.7525|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000115507.5	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.2443|0.24507	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000169710.6	-0.3239|0.00000	-1.6237|0.00000	-0.2977|0.00000	NaN|0.00000	2.1694|400.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000005059.11	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-1.1831|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000174951.6	NaN|0.00000	1.3574|2.08096	-3.9905|0.00000	NaN|0.00000	0.7429|0.59934	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000178199.9	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.4335|0.34154	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000113319.7	-1.0456|0.00000	NaN|0.00000	-0.6237|0.00000	NaN|0.00000	-0.4871|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000103544.10	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.2827|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000112759.12	-0.5616|0.00000	1.5824|1.39614	1.1388|1.33731	NaN|0.00000	0.6601|1.39809	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000243762.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000164171.6	-0.7681|0.00000	NaN|0.00000	-0.5085|0.00000	NaN|0.00000	-0.2875|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000221988.8	1.0539|1.55081	0.3474|0.13573	-0.8506|0.00000	NaN|0.00000	0.5923|3.17631	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000175003.8	NaN|1.36519	NaN|0.11987	NaN|0.00000	NaN|0.00000	2.2969|55.56071	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000163754.13	NaN|0.00000	NaN|0.20204	NaN|0.00000	NaN|0.00000	-0.5755|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000175130.6	-1.1831|0.00000	NaN|0.00000	-2.3206|0.00000	NaN|0.00000	0.6242|0.35541	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000112394.12	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.6333|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000012048.15	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-1.0311|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000183283.11	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.1794|0.06382	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000152642.6	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.2617|0.32574	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000091651.4	NaN|0.20204	NaN|0.00000	NaN|0.00000	NaN|0.00000	-1.6686|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000116663.6	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	1.0799|0.63528	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000188386.5	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000160883.6	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000164707.11	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000177302.10	-0.4311|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-1.0286|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000121289.13	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.1342|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000141337.8	-0.4241|0.00000	NaN|0.00000	-0.6306|0.00000	NaN|0.00000	-0.2341|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000231770.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.3087|0.00000
ENSG00000114670.9	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.2762|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000174306.17	-2.6856|0.00000	3.9043|1.84676	-0.4935|0.00000	NaN|0.00000	-1.0088|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000099834.14	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.20204	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000134243.7	-1.2445|0.00000	NaN|0.00000	-0.4871|0.00000	NaN|0.00000	-0.9836|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000261342.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000179119.10	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-1.9487|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000142657.16	-1.7681|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-1.1234|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000207072.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000253798.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000161547.10	-0.8179|0.00000	0.8169|0.44121	-0.5859|0.00000	NaN|0.00000	3.3671|12.41429	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000102384.9	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-1.1831|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000163975.7	-0.3351|0.00000	NaN|0.00000	1.4646|3.24308	NaN|0.00000	0.7130|3.08799	NaN|0.00000	NaN|0.00000	1.6649|1.55876
ENSG00000249859.3	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.8125|0.00000	0.0417|0.77713
ENSG00000183114.6	NaN|0.33754	NaN|0.00000	NaN|0.39874	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000248932.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.5848|0.00000
ENSG00000196338.8	NaN|0.49750	NaN|0.00000	NaN|0.00000	NaN|0.00000	1.8830|6.06425	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000214114.4	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.8169|0.95877	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000099715.10	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.20204	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000196132.7	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.0456|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000172831.7	-0.0611|0.00000	NaN|0.00000	0.3545|0.45973	NaN|0.00000	0.9605|3.50411	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000254290.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.2594|0.34302	NaN|0.00000
ENSG00000215883.5	NaN|0.00000	NaN|0.00000	NaN|0.02466	NaN|0.00000	-0.7306|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000239272.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000256658.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000248491.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000196268.7	NaN|0.00000	NaN|0.00000	-0.7357|0.00000	NaN|0.00000	-1.6138|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000239922.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000263786.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000072201.9	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000196747.3	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000122870.7	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.3144|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000143515.12	-0.0800|0.00000	2.7711|8.22019	-1.0181|0.00000	NaN|0.00000	1.5516|28.14128	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000169246.12	-1.9905|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.5242|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000135045.6	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.45151	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000148513.13	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000078747.8	-2.2156|0.00000	NaN|0.00000	-0.7341|0.00000	NaN|0.00000	-1.5038|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000169221.9	-0.9767|0.00000	NaN|0.00000	-0.0026|0.00000	NaN|0.00000	-0.1452|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000272918.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000205832.7	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.20204	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000165476.8	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-1.5953|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000106723.12	NaN|0.00000	3.4018|0.88505	1.7429|3.27545	NaN|0.00000	-0.4241|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000213463.3	NaN|0.00000	NaN|0.00000	-2.5051|0.00000	NaN|0.00000	-0.9690|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000167034.9	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000240065.3	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.20204	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000155561.10	-0.3531|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-2.0042|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000225822.3	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000198218.6	-1.6094|0.00000	-0.5982|0.00000	NaN|0.07927	NaN|0.00000	-0.9236|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000163040.10	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000262681.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000267345.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000122592.6	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000168899.4	NaN|0.20204	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.1325|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000215302.4	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000075426.7	0.1513|0.09000	0.5028|0.63049	-0.5481|0.00000	NaN|0.00000	0.1342|0.32563	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000221182.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-3.2535|0.00000	NaN|0.00000
ENSG00000227811.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000235488.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000102974.10	-1.0900|0.00000	NaN|0.33754	NaN|0.00000	NaN|0.00000	-1.2505|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000265292.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000234771.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	2.2043|29.73890	0.2319|0.08803
ENSG00000273424.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.20204	NaN|0.00000
ENSG00000151239.9	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000202566.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000198759.7	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000213362.3	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000207707.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000259363.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-1.1104|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000135951.10	NaN|0.20204	2.4018|0.88505	NaN|0.00000	NaN|0.00000	-0.9694|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000257298.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000106018.9	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000170590.4	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000157259.6	-0.3351|0.00000	NaN|0.00000	-1.4632|0.00000	NaN|0.00000	-0.0343|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000114316.8	-0.5393|0.00000	NaN|0.00000	NaN|0.01058	NaN|0.00000	-0.5903|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000102805.9	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000227869.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000246898.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000123338.8	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000096696.9	-1.1812|0.00000	-0.8612|0.00000	0.4997|0.94585	NaN|0.00000	-0.2585|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000215148.3	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000130731.11	2.2763|13.03735	NaN|0.20204	NaN|1.36519	NaN|0.00000	3.4874|28.91151	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000185614.4	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000272884.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.3474|0.13573	NaN|0.00000
ENSG00000265072.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.1980|0.42561	NaN|0.00000
ENSG00000189079.11	-0.7237|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-1.1649|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000239183.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-4.8096|0.00000	NaN|0.00000
ENSG00000207349.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-4.5051|0.00000	NaN|0.00000
ENSG00000100060.13	NaN|0.20841	NaN|0.45151	NaN|0.33754	NaN|0.00000	1.1206|3.67629	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000198356.7	0.7100|0.39468	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.1388|0.06355	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000215548.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-1.2706|0.00000
ENSG00000228255.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000105711.6	NaN|0.00000	NaN|0.00000	5.0521|26.46801	NaN|0.00000	0.2174|0.17921	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000222365.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-3.6354|0.00000	NaN|0.00000
ENSG00000130312.2	NaN|0.00000	NaN|0.00000	NaN|0.11987	NaN|0.00000	NaN|0.33754	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000232568.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000258763.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000263775.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000129946.6	2.8288|46.55636	NaN|0.00000	1.5296|4.21725	NaN|0.00000	2.0716|400.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000250686.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000064601.12	-0.7263|0.00000	2.2763|4.70434	-0.5982|0.00000	NaN|0.00000	0.9295|8.20666	NaN|0.00000	1.8169|1.89133	NaN|0.00000
ENSG00000257759.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-1.0526|0.00000
ENSG00000173535.9	NaN|0.33754	NaN|0.33754	NaN|0.00000	NaN|0.00000	-1.1589|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000135535.10	-0.9716|0.00000	NaN|0.02466	-1.0531|0.00000	NaN|0.00000	-1.2250|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000174579.3	NaN|0.00000	1.3787|3.87612	-3.5051|0.00000	NaN|0.00000	-0.1962|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000213509.4	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000057757.5	NaN|0.20204	NaN|0.00000	NaN|0.01058	NaN|0.00000	-0.5311|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000177599.8	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000255292.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.6578|0.00000
ENSG00000248008.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.20204
ENSG00000120526.6	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-1.2804|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000158636.12	-0.7681|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.7787|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000262670.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000198589.6	-0.2156|0.00000	NaN|0.00000	NaN|0.02466	NaN|0.00000	-1.3115|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
